V1,V2,V3
180.442,426.094,421.642
172.32,410.08599999999996,430.426
175.43099999999998,409.98,420.666
166.24200000000002,404.39799999999997,390.40999999999997
171.73700000000002,404.49999999999994,390.40999999999997
168.095,413.71500000000003,390.40999999999997
155.166,369.60699999999997,420.666
170.43200000000002,423.865,433.354
165.553,411.47299999999996,404.07399999999996
163.505,394.297,389.43399999999997
166.046,391.366,377.722
180.387,382.639,405.04999999999995
186.539,438.25,439.21
175.187,422.795,451.89799999999997
176.39100000000002,402.845,417.738
167.066,392.371,433.354
167.458,404.33000000000004,407.00199999999995
187.749,459.707,448.96999999999997
178.655,416.21299999999997,399.19399999999996
165.973,417.678,409.92999999999995
174.27500000000003,405.03,410.90599999999995
163.169,368.058,423.594
163.41000000000003,391.092,388.45799999999997
174.955,406.98699999999997,414.81
170.975,409.51800000000003,438.234
168.67600000000002,377.664,436.282
161.237,373.089,411.882
148.90300000000002,358.98299999999995,388.45799999999997
168.30400000000003,377.478,424.57
167.077,396.468,402.12199999999996
169.096,393.79200000000003,447.99399999999997
153.59300000000002,399.848,393.33799999999997
169.841,383.357,410.90599999999995
158.853,384.94399999999996,400.16999999999996
164.20100000000002,392.67299999999994,397.24199999999996
175.559,381.637,400.16999999999996
169.239,376.518,406.02599999999995
166.19,384.231,414.81
164.312,401.567,418.714
160.148,427.047,421.642
164.334,361.393,384.554
160.75,411.397,389.43399999999997
180.734,428.31399999999996,376.746
160.919,381.928,406.02599999999995
175.498,388.01700000000005,386.506
145.87600000000003,340.62600000000003,382.602
155.224,340.86199999999997,370.89
169.786,373.919,419.69
145.565,358.448,365.034
146.89000000000001,343.597,375.77
178.06900000000002,375.60699999999997,398.21799999999996
155.562,359.7,372.842
148.425,336.73799999999994,401.14599999999996
142.756,321.955,383.578
162.97500000000002,347.28499999999997,390.40999999999997
150.197,337.86699999999996,356.25
147.885,327.153,375.77
151.07,344.762,373.818
154.55400000000003,346.972,407.00199999999995
166.289,381.334,395.28999999999996
164.56,401.305,418.714
154.75400000000002,344.198,378.698
146.25,352.208,367.962
152.115,356.291,333.80199999999996
141.45,342.00399999999996,357.226
138.98000000000002,336.46900000000005,362.106
154.55,342.594,366.986
157.62300000000002,361.384,369.914
140.769,317.922,372.842
155.217,365.57899999999995,353.322
157.551,365.96799999999996,355.274
161.36200000000002,362.74899999999997,367.962
147.555,336.28999999999996,365.034
173.95100000000002,415.98199999999997,406.02599999999995
153.796,335.74,372.842
167.268,384.009,353.322
156.65,323.69100000000003,384.554
142.738,324.677,357.226
160.849,365.221,394.31399999999996
162.77800000000002,372.92099999999994,411.882
145.002,332.18600000000004,365.034
150.88400000000001,355.05499999999995,363.082
171.62900000000002,384.76599999999996,407.97799999999995
159.691,344.642,374.794
156.327,352.299,376.746
160.75300000000001,360.347,405.04999999999995
157.036,351.663,366.986
144.48200000000003,330.777,364.058
156.77,354.274,409.92999999999995
151.805,328.412,390.40999999999997
154.316,340.98,350.394
153.445,356.40599999999995,381.626
156.664,334.854,358.202
159.657,377.182,415.786
158.454,389.208,427.498
168.04000000000002,373.11400000000003,415.786
152.778,353.166,331.84999999999997
152.89700000000002,326.98199999999997,347.46599999999995
155.955,353.682,377.722
161.731,360.582,388.45799999999997
146.162,322.59000000000003,332.82599999999996
158.404,330.831,358.202
162.29,380.278,343.56199999999995
147.494,349.139,338.68199999999996
154.737,333.97099999999995,370.89
162.399,359.702,399.19399999999996
146.633,326.48,356.25
154.046,365.468,380.65
150.199,351.00199999999995,350.394
136.26100000000002,331.629,407.97799999999995
146.84300000000002,330.73900000000003,378.698
146.63500000000002,321.374,343.56199999999995
141.673,340.963,366.986
139.12800000000001,342.341,384.554
154.582,356.6329999999999,419.69
154.209,337.07,415.786
157.452,334.679,392.36199999999997
142.111,330.295,336.72999999999996
164.933,347.4789999999999,361.13
149.582,351.776,342.58599999999996
158.032,332.145,359.178
157.096,353.716,370.89
157.861,364.519,386.506
160.26,362.703,372.842
160.627,354.548,394.31399999999996
144.544,336.121,376.746
168.972,390.96899999999994,432.378
154.041,332.161,354.298
158.332,380.527,393.33799999999997
153.125,332.46500000000003,359.178
139.917,329.535,357.226
150.954,334.472,352.346
157.55700000000002,351.264,370.89
164.127,384.536,392.36199999999997
162.235,367.29,364.058
154.561,331.95399999999995,331.84999999999997
159.54000000000002,375.087,393.33799999999997
164.018,382.004,393.33799999999997
152.36700000000002,345.535,360.154
158.96200000000002,366.88,393.33799999999997
166.54500000000002,383.236,444.09
154.6,351.001,410.90599999999995
148.18800000000002,328.5659999999999,391.38599999999997
148.79700000000003,340.542,378.698
156.262,358.282,351.37
153.083,357.086,371.866
150.801,340.919,429.45
161.64300000000003,331.159,370.89
150.26600000000002,348.21599999999995,407.00199999999995
168.29399999999998,357.552,363.082
166.785,395.822,420.666
151.526,333.55600000000004,366.01
148.985,348.47,423.594
159.125,365.21299999999997,414.81
140.70600000000002,313.344,372.842
144.41,361.219,385.53
150.138,366.39700000000005,370.89
138.34699999999998,328.81399999999996,362.106
159.757,353.30499999999995,376.746
160.04500000000002,375.8929999999999,401.14599999999996
149.496,343.756,393.33799999999997
148.144,349.722,386.506
139.413,325.75600000000003,349.41799999999995
169.414,387.09299999999996,441.162
152.294,355.65099999999995,372.842
147.778,331.28200000000004,363.082
156.056,357.842,399.19399999999996
149.046,343.242,389.43399999999997
150.542,343.394,388.45799999999997
146.13299999999998,328.824,376.746
148.64600000000002,357.202,380.65
154.534,366.022,428.474
148.734,321.296,379.674
147.74900000000002,338.017,394.31399999999996
156.26999999999998,358.719,338.68199999999996
156.917,351.217,387.48199999999997
145.931,341.629,372.842
152.163,335.502,396.26599999999996
139.591,322.52,385.53
148.779,338.521,365.034
161.255,391.381,366.986
156.374,344.207,395.28999999999996
156.90300000000002,340.96200000000005,395.28999999999996
151.013,322.46299999999997,356.25
143.133,325.93,384.554
152.472,358.048,350.394
145.6,333.637,365.034
154.279,341.26599999999996,373.818
161.579,382.085,360.154
139.866,327.451,364.058
135.59300000000002,321.508,366.01
146.42600000000002,342.52,324.042
168.64999999999998,374.795,378.698
148.83,348.26800000000003,322.09
153.78700000000003,344.29200000000003,392.36199999999997
159.29700000000003,355.083,356.25
155.993,376.96,345.51399999999995
159.113,359.196,370.89
156.45100000000002,352.338,361.13
143.27700000000002,345.203,330.87399999999997
155.923,375.99,389.43399999999997
147.606,362.49399999999997,356.25
157.38400000000001,357.818,390.40999999999997
152.98399999999998,357.576,400.16999999999996
151.187,367.43,361.13
157.972,354.182,372.842
149.583,352.501,360.154
143.523,336.905,341.60999999999996
153.11200000000002,380.38,390.40999999999997
158.624,319.819,354.298
140.454,347.749,397.24199999999996
149.349,351.24399999999997,356.25
149.09,334.021,400.16999999999996
152.98700000000002,349.21999999999997,414.81
154.83300000000003,348.404,375.77
162.409,373.187,342.58599999999996
145.485,331.926,362.106
163.62,343.404,367.962
147.73700000000002,347.191,356.25
158.032,367.56499999999994,381.626
159.048,363.262,375.77
174.72700000000003,373.45099999999996,369.914
158.316,362.364,389.43399999999997
146.93800000000002,342.105,339.65799999999996
160.79700000000003,355.295,356.25
155.835,365.70099999999996,392.36199999999997
158.745,356.442,396.26599999999996
155.781,328.115,382.602
161.80200000000002,380.688,374.794
164.431,362.993,400.16999999999996
153.165,346.628,395.28999999999996
147.492,339.51,360.154
161.553,364.984,417.738
164.143,382.17699999999996,351.37
145.577,366.868,353.322
155.85700000000003,365.576,381.626
159.167,349.92499999999995,368.938
152.732,351.642,353.322
159.723,353.746,401.14599999999996
180.22,406.527,400.16999999999996
156.465,352.957,372.842
148.661,361.854,401.14599999999996
144.03,327.157,351.37
154.656,368.34799999999996,409.92999999999995
153.546,352.35999999999996,352.346
158.114,340.964,383.578
147.29200000000003,319.76599999999996,311.354
167.33300000000003,385.19,392.36199999999997
147.089,338.12600000000003,366.01
146.959,353.62300000000005,384.554
147.075,354.453,384.554
159.543,347.123,405.04999999999995
152.302,362.14599999999996,393.33799999999997
153.392,333.419,371.866
155.644,374.515,369.914
149.657,322.41700000000003,356.25
155.118,336.42099999999994,392.36199999999997
141.236,336.003,366.986
139.544,338.66200000000003,388.45799999999997
147.975,342.93899999999996,380.65
152.897,353.389,405.04999999999995
162.90300000000002,360.31199999999995,393.33799999999997
151.77300000000002,331.429,370.89
161.11599999999999,363.67199999999997,402.12199999999996
144.905,331.99199999999996,384.554
144.746,338.26800000000003,365.034
153.74900000000002,340.95,400.16999999999996
154.793,357.149,406.02599999999995
146.745,349.992,379.674
152.36,357.697,355.274
152.6,358.71299999999997,335.75399999999996
154.126,361.812,389.43399999999997
152.28500000000003,362.2149999999999,331.84999999999997
143.64100000000002,328.149,390.40999999999997
162.409,379.048,404.07399999999996
157.946,371.307,381.626
161.673,376.273,382.602
148.535,350.908,362.106
156.065,369.938,352.346
156.93900000000002,361.445,360.154
152.555,357.58,395.28999999999996
150.30900000000003,359.494,366.01
159.668,356.89200000000005,363.082
148.31900000000002,343.60699999999997,377.722
144.38400000000001,369.65099999999995,357.226
150.54500000000002,364.383,351.37
162.28,347.979,380.65
156.447,375.776,386.506
166.15800000000002,332.264,400.16999999999996
162.481,366.72,370.89
146.758,328.44399999999996,372.842
154.817,338.18699999999995,365.034
164.461,382.56199999999995,357.226
151.88,354.456,372.842
162.245,379.474,385.53
154.399,364.782,344.53799999999995
159.691,363.598,390.40999999999997
170.98700000000002,383.235,403.09799999999996
156.28900000000002,374.991,400.16999999999996
150.42200000000003,355.024,418.714
157.52499999999998,369.169,365.034
152.34,352.58299999999997,349.41799999999995
165.863,385.519,349.41799999999995
168.74400000000003,389.20099999999996,421.642
164.688,382.283,368.938
162.037,369.408,390.40999999999997
163.55900000000003,354.735,392.36199999999997
145.60500000000002,365.291,382.602
158.808,363.82399999999996,361.13
151.796,340.37199999999996,351.37
151.688,371.94199999999995,419.69
165.41700000000003,393.392,377.722
147.958,336.69899999999996,410.90599999999995
154.609,365.299,357.226
144.05700000000002,321.12600000000003,384.554
150.002,367.229,376.746
166.10000000000002,381.312,429.45
162.51,358.69500000000005,374.794
155.594,359.79200000000003,364.058
150.44400000000002,363.408,393.33799999999997
161.609,344.969,394.31399999999996
163.276,401.58599999999996,430.426
153.246,336.39300000000003,379.674
168.39800000000002,383.086,370.89
151.608,334.35,370.89
153.656,340.18699999999995,344.53799999999995
163.207,376.453,382.602
161.985,352.82599999999996,357.226
154.60500000000002,350.69599999999997,395.28999999999996
157.06900000000002,378.848,335.75399999999996
151.601,364.292,360.154
147.856,329.122,330.87399999999997
163.902,372.485,372.842
142.53,334.437,361.13
169.74600000000004,366.466,370.89
158.137,357.673,392.36199999999997
168.312,356.53,384.554
157.181,336.16499999999996,343.56199999999995
153.721,354.807,377.722
156.367,362.69800000000004,345.51399999999995
162.192,354.751,371.866
142.40800000000002,358.328,362.106
146.791,322.566,354.298
178.35,377.765,377.722
147.82999999999998,365.864,350.394
148.701,348.80199999999996,388.45799999999997
144.37,320.38300000000004,341.60999999999996
159.092,372.11599999999993,385.53
161.572,395.421,385.53
146.618,358.524,348.44199999999995
150.462,342.19300000000004,357.226
159.264,366.88800000000003,380.65
158.863,362.73699999999997,417.738
166.364,374.644,392.36199999999997
148.345,332.03499999999997,358.202
159.574,338.583,387.48199999999997
159.981,369.01300000000003,437.258
156.54,340.45,345.51399999999995
154.80200000000002,347.566,429.45
166.735,376.74899999999997,385.53
153.44400000000002,347.809,380.65
145.799,366.455,384.554
144.751,350.036,392.36199999999997
163.801,359.553,401.14599999999996
155.675,334.527,346.48999999999995
143.846,342.028,398.21799999999996
159.722,356.883,384.554
154.451,357.47900000000004,395.28999999999996
158.81799999999998,346.075,405.04999999999995
159.029,353.832,380.65
137.86,351.374,362.106
161.198,362.853,388.45799999999997
158.95300000000003,370.739,366.01
157.342,343.99299999999994,366.01
162.25900000000001,350.00300000000004,412.858
157.092,329.26,446.042
157.27499999999998,348.313,385.53
147.628,344.85400000000004,380.65
143.929,317.50800000000004,348.44199999999995
159.66500000000002,346.36,379.674
145.086,371.628,377.722
169.08700000000002,380.79600000000005,377.722
158.197,365.768,398.21799999999996
162.767,379.217,401.14599999999996
148.50400000000002,351.15,396.26599999999996
168.543,391.53799999999995,369.914
152.88,339.261,359.178
148.149,339.565,342.58599999999996
147.143,341.746,321.114
142.82600000000002,348.274,359.178
153.322,361.431,390.40999999999997
150.28,324.81399999999996,377.722
160.63400000000001,363.064,348.44199999999995
149.31799999999998,333.528,360.154
152.89000000000001,330.082,387.48199999999997
160.238,361.563,375.77
151.91,358.395,379.674
155.049,365.39,343.56199999999995
163.78300000000002,348.05499999999995,370.89
138.508,330.994,357.226
169.682,380.829,375.77
162.14000000000001,365.13700000000006,428.474
159.02700000000002,355.346,349.41799999999995
155.601,343.259,390.40999999999997
165.94400000000002,401.60800000000006,392.36199999999997
145.28900000000002,349.33799999999997,379.674
157.601,370.88,366.01
158.81,338.966,372.842
151.688,357.983,377.722
158.51100000000002,337.342,379.674
142.439,354.27799999999996,338.68199999999996
153.002,363.265,369.914
156.15200000000002,335.662,355.274
148.364,370.561,346.48999999999995
167.598,336.185,370.89
145.573,378.591,387.48199999999997
153.26600000000002,334.496,374.794
147.527,338.29200000000003,356.25
158.836,347.586,371.866
154.276,357.40599999999995,409.92999999999995
153.82,356.80299999999994,403.09799999999996
150.163,336.59000000000003,359.178
149.187,360.274,366.01
162.546,354.69100000000003,337.70599999999996
154.40400000000002,357.85699999999997,341.60999999999996
146.932,343.39300000000003,365.034
158.197,358.276,344.53799999999995
151.78900000000002,357.158,364.058
161.55,359.324,357.226
161.648,366.115,392.36199999999997
152.555,330.94399999999996,351.37
147.279,336.718,366.01
159.607,345.754,357.226
158.071,343.58299999999997,372.842
160.353,386.616,353.322
147.345,341.877,391.38599999999997
154.918,358.492,409.92999999999995
147.77,333.799,349.41799999999995
147.905,325.56,351.37
152.789,347.022,394.31399999999996
142.82600000000002,339.022,385.53
140.24599999999998,343.196,373.818
161.76,358.714,374.794
156.213,350.05600000000004,336.72999999999996
160.508,341.831,376.746
153.029,348.24399999999997,370.89
163.862,357.28200000000004,335.75399999999996
146.002,346.18399999999997,363.082
162.01500000000001,364.74799999999993,412.858
153.85199999999998,351.811,365.034
162.608,340.204,354.298
146.114,336.59999999999997,346.48999999999995
168.14100000000002,390.389,375.77
154.913,359.32500000000005,371.866
146.659,336.298,399.19399999999996
158.244,387.8589999999999,451.89799999999997
154.611,342.083,382.602
147.565,347.161,354.298
160.893,378.808,427.498
156.897,362.693,350.394
154.577,334.075,354.298
155.183,338.21700000000004,387.48199999999997
148.347,345.345,366.986
144.95,353.804,358.202
157.17000000000002,349.352,385.53
154.256,334.977,423.594
157.45100000000002,329.297,341.60999999999996
154.10399999999998,342.23199999999997,360.154
161.76600000000002,359.664,360.154
149.632,336.70799999999997,391.38599999999997
152.169,354.987,349.41799999999995
154.773,335.72,395.28999999999996
158.682,371.191,379.674
154.122,353.25999999999993,366.01
152.06,353.914,340.63399999999996
143.065,343.328,348.44199999999995
159.399,365.72,366.986
145.209,334.602,385.53
148.121,341.106,372.842
147.174,362.705,402.12199999999996
156.632,385.728,370.89
162.974,364.654,353.322
150.986,333.635,361.13
151.41000000000003,350.78,363.082
161.829,353.27099999999996,409.92999999999995
160.786,377.421,366.01
136.11900000000003,321.844,378.698
160.409,352.289,351.37
165.349,347.945,344.53799999999995
153.878,358.817,379.674
155.453,359.653,357.226
153.14000000000001,341.52599999999995,366.01
157.162,339.577,353.322
154.598,330.615,348.44199999999995
145.84699999999998,341.028,383.578
161.596,356.97799999999995,365.034
160.86200000000002,361.33399999999995,401.14599999999996
155.241,354.054,358.202
147.15699999999998,335.841,374.794
158.06400000000002,379.17999999999995,355.274
150.78300000000002,347.272,400.16999999999996
156.935,338.981,428.474
148.619,333.339,345.51399999999995
160.53500000000003,368.702,375.77
153.272,338.221,348.44199999999995
170.779,335.115,415.786
162.62099999999998,381.08099999999996,360.154
153.098,361.222,396.26599999999996
153.276,356.02799999999996,380.65
152.38,339.31899999999996,389.43399999999997
157.31400000000002,364.82099999999997,375.77
154.747,357.78700000000003,358.202
154.919,358.374,367.962
151.40300000000002,321.814,415.786
154.05,343.60800000000006,340.63399999999996
148.335,339.875,400.16999999999996
165.16200000000003,384.0,412.858
155.499,349.091,348.44199999999995
149.78,333.919,365.034
158.424,369.08500000000004,366.01
166.129,352.293,366.01
152.62099999999998,354.445,399.19399999999996
167.221,366.77099999999996,462.63399999999996
151.066,349.63199999999995,377.722
166.26600000000002,359.933,344.53799999999995
158.36700000000002,341.96,379.674
143.12199999999999,346.009,349.41799999999995
159.30900000000003,360.38199999999995,372.842
145.8,337.54499999999996,358.202
155.383,346.586,391.38599999999997
149.764,348.40700000000004,391.38599999999997
149.20600000000002,348.63300000000004,356.25
150.366,344.45399999999995,349.41799999999995
153.428,362.655,369.914
172.364,390.22,357.226
158.072,398.533,388.45799999999997
156.08300000000003,365.245,363.082
153.22699999999998,348.231,364.058
146.257,356.418,370.89
142.344,348.755,369.914
157.864,343.34499999999997,353.322
145.351,345.305,333.80199999999996
156.761,362.266,366.986
149.16200000000003,373.27,360.154
156.63400000000001,358.922,385.53
158.65500000000003,353.01800000000003,380.65
160.28300000000002,353.69599999999997,356.25
156.585,356.303,378.698
159.961,364.09399999999994,392.36199999999997
147.785,353.664,347.46599999999995
152.42600000000002,348.606,372.842
157.18,365.663,387.48199999999997
148.181,344.24199999999996,379.674
147.21300000000002,340.927,405.04999999999995
141.993,324.222,371.866
158.743,346.608,399.19399999999996
146.567,346.17499999999995,371.866
157.942,371.229,369.914
150.495,328.469,377.722
148.26600000000002,327.406,351.37
158.84700000000004,367.197,404.07399999999996
165.19799999999998,379.397,401.14599999999996
156.856,353.43399999999997,372.842
150.818,348.62499999999994,385.53
160.273,336.551,408.95399999999995
159.264,377.0369999999999,340.63399999999996
153.155,341.66799999999995,396.26599999999996
151.19400000000002,350.394,392.36199999999997
150.162,356.605,378.698
160.949,367.088,411.882
153.685,373.40700000000004,343.56199999999995
152.878,359.2,325.018
146.886,350.73400000000004,356.25
152.32600000000002,328.432,373.818
153.499,349.87,373.818
157.417,337.53499999999997,376.746
157.001,340.418,374.794
165.223,345.288,386.506
160.462,345.678,366.986
142.008,341.855,400.16999999999996
153.049,335.03700000000003,387.48199999999997
141.20800000000003,342.625,416.762
161.476,381.678,358.202
148.41500000000002,332.58799999999997,387.48199999999997
150.32,364.5559999999999,334.77799999999996
147.29399999999998,354.829,352.346
154.262,368.49800000000005,405.04999999999995
160.49,367.88599999999997,382.602
152.43200000000002,342.894,365.034
152.06,359.989,386.506
148.977,384.55400000000003,349.41799999999995
161.39300000000003,346.409,386.506
162.922,356.49799999999993,389.43399999999997
156.081,349.32399999999996,351.37
152.024,342.509,389.43399999999997
163.644,360.74199999999996,366.01
147.914,335.249,419.69
153.85500000000002,351.075,360.154
146.72899999999998,350.58399999999995,421.642
147.979,348.26099999999997,396.26599999999996
163.672,348.034,390.40999999999997
154.249,367.801,375.77
146.036,354.59999999999997,382.602
154.048,353.655,366.986
157.03900000000002,341.97200000000004,375.77
156.245,343.93100000000004,391.38599999999997
152.39100000000002,379.716,362.106
149.546,333.623,383.578
157.95499999999998,375.01699999999994,373.818
156.446,365.665,367.962
148.082,320.557,392.36199999999997
157.0,330.485,407.00199999999995
147.89300000000003,343.098,365.034
133.922,321.017,365.034
150.24,354.56399999999996,366.01
162.175,378.203,353.322
152.798,358.823,424.57
139.65300000000002,345.92,405.04999999999995
153.937,344.188,346.48999999999995
162.05599999999998,371.42599999999993,359.178
150.792,355.137,353.322
145.131,320.451,389.43399999999997
148.751,333.209,375.77
145.273,333.177,375.77
149.371,356.278,364.058
152.829,340.328,358.202
156.815,355.473,412.858
161.53300000000002,345.241,384.554
144.513,333.972,365.034
156.71800000000002,366.25100000000003,370.89
150.221,353.284,352.346
140.337,332.90700000000004,343.56199999999995
160.508,346.444,388.45799999999997
151.18099999999998,337.023,373.818
150.024,354.35,364.058
144.154,337.555,382.602
156.824,335.555,355.274
151.805,352.63399999999996,363.082
152.006,332.966,394.31399999999996
154.96,373.943,366.986
146.005,332.488,401.14599999999996
155.15,345.262,390.40999999999997
152.70499999999998,337.928,400.16999999999996
168.594,410.59700000000004,381.626
157.412,352.30899999999997,354.298
150.83100000000002,332.614,394.31399999999996
170.837,397.234,382.602
142.305,365.78999999999996,361.13
153.75600000000003,345.15099999999995,435.306
157.836,344.865,394.31399999999996
155.22,357.51899999999995,374.794
163.472,365.135,348.44199999999995
149.458,350.246,352.346
141.136,325.13399999999996,368.938
153.172,354.692,444.09
154.723,346.36400000000003,361.13
149.101,347.507,366.986
148.323,333.97499999999997,353.322
165.91000000000003,385.65099999999995,373.818
144.241,328.226,384.554
146.44400000000002,350.658,383.578
153.815,357.008,349.41799999999995
159.756,375.721,366.01
153.425,374.025,392.36199999999997
140.98000000000002,353.57399999999996,373.818
153.50400000000002,351.19300000000004,366.01
152.8,370.169,373.818
151.34,338.792,411.882
160.365,376.858,325.018
153.82600000000002,358.389,332.82599999999996
163.104,342.948,407.00199999999995
140.407,322.79900000000004,359.178
158.015,360.312,399.19399999999996
150.10500000000002,374.606,394.31399999999996
150.964,358.96899999999994,360.154
144.352,333.127,412.858
155.645,342.12100000000004,349.41799999999995
153.008,347.926,351.37
146.293,333.419,371.866
152.949,338.355,362.106
144.21800000000002,342.26700000000005,365.034
152.696,354.946,381.626
147.14100000000002,378.981,354.298
163.162,347.06899999999996,347.46599999999995
162.092,365.623,370.89
171.332,389.89199999999994,400.16999999999996
159.459,365.61199999999997,356.25
154.019,359.843,334.77799999999996
151.71699999999998,344.602,345.51399999999995
148.499,327.047,365.034
154.461,334.842,361.13
157.005,339.361,399.19399999999996
151.16,339.294,364.058
157.197,321.931,349.41799999999995
160.35500000000002,398.28999999999996,384.554
167.961,357.956,371.866
154.30400000000003,350.235,352.346
157.25900000000001,340.512,408.95399999999995
163.672,358.06199999999995,360.154
170.148,387.77,407.97799999999995
166.80700000000002,349.67999999999995,369.914
160.03500000000003,381.05,346.48999999999995
152.75300000000001,362.408,351.37
167.341,369.89,417.738
160.20800000000003,367.61699999999996,382.602
153.38400000000001,349.993,381.626
154.52,327.512,403.09799999999996
156.723,356.91299999999995,392.36199999999997
155.335,385.198,368.938
154.322,357.694,352.346
158.53199999999998,394.981,354.298
152.79700000000003,347.312,380.65
156.547,356.635,321.114
157.454,358.376,389.43399999999997
157.55800000000002,360.293,377.722
153.029,339.998,392.36199999999997
142.802,341.955,385.53
158.441,366.554,378.698
174.964,380.626,367.962
154.861,345.01199999999994,354.298
151.03,332.68399999999997,380.65
156.87900000000002,352.141,389.43399999999997
144.425,329.068,403.09799999999996
162.779,345.64,341.60999999999996
144.11399999999998,330.743,372.842
152.798,352.294,354.298
147.34,331.089,373.818
166.489,362.061,392.36199999999997
157.454,361.369,379.674
161.65699999999998,349.505,427.498
152.774,339.063,363.082
145.463,342.5659999999999,361.13
167.113,383.478,395.28999999999996
145.872,349.322,393.33799999999997
154.16899999999998,349.533,364.058
152.44,341.43199999999996,367.962
146.3,333.45,408.95399999999995
148.79500000000002,337.398,407.00199999999995
157.648,362.106,380.65
150.13,351.10699999999997,388.45799999999997
154.449,333.671,381.626
154.959,349.731,392.36199999999997
156.681,370.46,358.202
155.78500000000003,361.221,349.41799999999995
150.232,353.459,366.01
158.416,389.24699999999996,374.794
150.079,358.993,348.44199999999995
155.05100000000002,376.196,335.75399999999996
146.68900000000002,380.822,356.25
143.05,337.23799999999994,398.21799999999996
129.949,349.643,367.962
157.228,355.9,386.506
136.768,332.656,333.80199999999996
147.128,357.65500000000003,367.962
161.211,359.626,371.866
161.05200000000002,343.90799999999996,370.89
139.497,339.20399999999995,390.40999999999997
158.05700000000002,348.712,310.378
161.569,369.759,380.65
156.10700000000003,357.99,365.034
142.756,340.90500000000003,385.53
147.56900000000002,346.852,371.866
157.875,360.263,391.38599999999997
157.51100000000002,359.19,400.16999999999996
150.835,359.21000000000004,378.698
141.567,349.405,362.106
171.767,376.70599999999996,378.698
144.371,334.222,394.31399999999996
150.42700000000002,355.61,382.602
158.651,351.86899999999997,327.94599999999997
153.764,377.205,387.48199999999997
168.544,377.201,392.36199999999997
137.433,321.855,359.178
155.16899999999998,367.02500000000003,404.07399999999996
154.506,374.122,350.394
159.981,344.568,371.866
156.168,383.04499999999996,367.962
148.762,340.308,386.506
170.435,372.855,386.506
160.548,351.903,397.24199999999996
157.685,356.264,364.058
158.247,349.11,414.81
151.758,353.969,353.322
167.327,380.255,384.554
151.28300000000002,346.941,385.53
163.676,385.41,381.626
166.47000000000003,388.842,397.24199999999996
142.73000000000002,341.167,377.722
153.282,364.609,390.40999999999997
155.013,360.31899999999996,389.43399999999997
165.45499999999998,365.88,370.89
147.82600000000002,341.078,386.506
165.01999999999998,378.05600000000004,383.578
161.548,374.36,353.322
170.413,365.94100000000003,371.866
150.925,381.16799999999995,380.65
146.85,351.971,394.31399999999996
155.409,342.079,394.31399999999996
160.392,355.682,363.082
161.389,351.61899999999997,385.53
166.312,372.417,378.698
152.571,358.31,366.986
167.644,366.65599999999995,380.65
144.95600000000002,340.696,351.37
154.98700000000002,383.92799999999994,374.794
158.06600000000003,367.82399999999996,359.178
152.188,333.717,353.322
150.974,334.56899999999996,338.68199999999996
153.33100000000002,355.002,374.794
156.363,364.326,386.506
162.85399999999998,375.822,367.962
158.025,375.674,397.24199999999996
157.471,377.15999999999997,365.034
159.80900000000003,372.052,381.626
155.043,326.031,372.842
161.815,378.728,433.354
156.917,345.244,358.202
161.964,360.493,395.28999999999996
164.565,390.145,434.33
144.61399999999998,351.94599999999997,382.602
156.58300000000003,366.95099999999996,364.058
145.748,337.312,373.818
152.887,359.001,370.89
142.27,342.789,315.258
147.595,354.174,343.56199999999995
161.76,370.099,367.962
157.21,345.054,360.154
143.04500000000002,347.914,396.26599999999996
153.93099999999998,346.017,354.298
151.75900000000001,333.831,338.68199999999996
159.92000000000002,341.736,349.41799999999995
169.45600000000002,402.335,390.40999999999997
148.821,363.553,376.746
149.433,350.98199999999997,369.914
150.811,342.444,327.94599999999997
166.098,382.33399999999995,378.698
158.596,339.15,366.01
151.27,330.201,360.154
146.84,343.97900000000004,370.89
165.30400000000003,366.069,395.28999999999996
156.287,370.93399999999997,373.818
147.942,341.015,355.274
142.27800000000002,373.79299999999995,342.58599999999996
154.247,353.462,351.37
164.349,364.10499999999996,329.89799999999997
146.277,345.352,372.842
162.572,404.57800000000003,370.89
154.861,366.29400000000004,385.53
154.172,352.45899999999995,403.09799999999996
146.156,351.939,391.38599999999997
146.711,364.98,355.274
155.941,343.068,359.178
149.023,364.227,364.058
162.358,386.753,393.33799999999997
157.664,355.804,381.626
152.979,341.966,396.26599999999996
157.358,360.29100000000005,377.722
166.175,378.65599999999995,351.37
160.242,338.704,366.986
160.09199999999998,357.68699999999995,385.53
155.697,367.869,391.38599999999997
153.92700000000002,352.395,362.106
161.112,357.30099999999993,382.602
147.72400000000002,338.221,391.38599999999997
163.829,345.849,356.25
162.683,354.82,354.298
146.449,321.268,388.45799999999997
152.926,363.309,374.794
154.167,343.81899999999996,361.13
145.893,334.923,395.28999999999996
154.65800000000002,349.457,395.28999999999996
158.724,344.05999999999995,395.28999999999996
147.212,354.623,382.602
163.00900000000001,373.579,366.986
148.20100000000002,338.16,371.866
145.275,335.402,392.36199999999997
162.145,361.371,405.04999999999995
153.35899999999998,336.77700000000004,404.07399999999996
160.883,359.74,391.38599999999997
148.01700000000002,345.927,355.274
150.663,335.539,381.626
152.942,368.382,382.602
144.686,345.59999999999997,366.01
150.547,339.66999999999996,370.89
153.739,348.33,380.65
161.32,367.59799999999996,366.01
152.467,337.865,404.07399999999996
157.78000000000003,333.219,385.53
